"filename", "language", "HTML", "JSON", "PHP", "Markdown", "JavaScript", "CSS", "XML", "YAML", "SCSS", "Ruby", "Less", "Pug", "comment", "blank", "total"
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\no.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\oc.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\pl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\pt-br.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\pt.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\ro.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\ru.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\si.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\sk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\sl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\sq.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\sr-latn.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\sr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\sv.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\th.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\tr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\tt.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\ug.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\uk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\vi.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\zh-cn.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\lang\zh.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image2\plugin.js", "JavaScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 4, 0, 31
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\image\dialogs\image.js", "JavaScript", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 4, 0, 44
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\imagebase\lang\en.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\imagebase\plugin.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 4, 0, 21
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\imagebase\styles\imagebase.css", "CSS", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\indentblock\plugin.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\justify\plugin.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ar.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\az.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\bg.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ca.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\cs.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\cy.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\da.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\de-ch.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\de.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\el.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\en-au.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\en-gb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\en.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\eo.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\es-mx.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\es.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\et.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\eu.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\fa.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\fi.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\fo.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\fr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\gl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\he.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\hr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\hu.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\id.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\it.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ja.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\km.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ko.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ku.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\lv.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\nb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\nl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\no.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\oc.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\pl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\pt-br.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\pt.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ro.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ru.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\sk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\sl.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\sq.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\sv.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\tr.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\tt.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\ug.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\uk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\vi.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\zh-cn.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\lang\zh.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\language\plugin.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\link\dialogs\anchor.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\link\dialogs\link.js", "JavaScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 4, 0, 30
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\dialogs\liststyle.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\af.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\ar.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\az.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\bg.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\bn.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\bs.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\ca.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\cs.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\cy.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\da.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\de-ch.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\de.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\el.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\en-au.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\en-ca.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\en-gb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\en.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\eo.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\es-mx.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\es.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\et.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\eu.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\fa.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\fi.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\fo.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\fr-ca.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\fr.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\gl.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\gu.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\he.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\hi.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\hr.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\hu.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\id.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\is.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\it.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\ja.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\ka.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\km.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\ko.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\ku.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\lt.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\lv.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\mk.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\mn.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\ms.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\nb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\nl.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\exMed\assets\quixlab\plugins\ckeditor\plugins\liststyle\lang\no.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
